parameter_type	source_taxon	target_taxon	value	significance	MCMC_std
interaction	1111783	528935	2.71633632529298e-09	4.85733340261194e-05	NA
interaction	1111783	520734	-7.67944047537743e-10	1.37323211367788e-05	NA
interaction	1111783	183809	-1.18443441381208e-09	2.11799724056335e-05	NA
interaction	1111783	294363	-2.35502607372652e-06	0.0421124096652504	NA
interaction	1111783	191633	-6.92647891330506e-10	1.238588059763e-05	NA
interaction	1111783	4385756	4.8759425632799e-06	0.087191260011892	NA
interaction	1111783	152842	7.76637648159834e-07	0.0138877794881525	NA
interaction	1111783	346253	2.32804525573027e-06	0.0416299405863566	NA
interaction	1111783	4407703	7.88871153800994e-09	0.000141065381706785	NA
interaction	1111783	181707	1.10773319457043e-08	0.000198084066286918	NA
interaction	1111783	2079328	-2.60245017254833e-09	4.65368298985907e-05	NA
interaction	1111783	1110862	-2.22567643463624e-06	0.0397993885687143	NA
interaction	1111783	4414388	-4.19914569147032e-06	0.0750888262240975	NA
interaction	1111783	328438	9.30813275151803e-08	0.00166447371442556	NA
interaction	1111783	316489	-4.01402948512724e-08	0.000717785913166507	NA
interaction	1111783	198910	-3.75417330117328e-06	0.0671318614163734	NA
interaction	1111783	4371419	1.27343375445303e-07	0.00227714523195174	NA
interaction	1111783	192401	-1.17435780361981e-08	0.000209997831749544	NA
interaction	529021	585220	1.81531566296762e-05	0.324613462770161	NA
interaction	529021	682726	-3.8261946627281e-07	0.00684197423091936	NA
interaction	529021	1106927	-2.78282997165338e-07	0.00497623687068414	NA
interaction	529021	1111783	-1.82762713598565e-07	0.00326814991666601	NA
interaction	529021	529021	5.6092353349525e-06	0.100303949484743	NA
interaction	529021	4361727	9.67164772950204e-06	0.17294772056527	NA
interaction	529021	147040	1.69774291840738e-05	0.303589187754156	NA
interaction	529021	4297420	-4.8968347090326e-05	0.87564851884415	NA
interaction	529021	194201	8.09205785734919e-06	0.144701606205304	NA
interaction	529021	528935	-2.31891113793605e-07	0.00414666049380713	NA
interaction	529021	520734	-3.0717449555645e-07	0.00549287260124494	NA
interaction	529021	183809	-2.60595759523553e-07	0.00465995493829821	NA
interaction	529021	294363	-3.42460879516472e-05	0.612386122320036	NA
interaction	529021	191633	-2.37365502273234e-07	0.0042445531213635	NA
interaction	529021	4385756	5.48323313505963e-05	0.980507870591505	NA
interaction	529021	152842	1.26160438028774e-05	0.225599202874564	NA
interaction	529021	346253	5.37077857054703e-05	0.960398824911225	NA
interaction	529021	4407703	-2.31964339096822e-08	0.00041479699034996	NA
interaction	529021	181707	2.31964339096822e-08	0.00041479699034996	NA
interaction	529021	2079328	-3.4592414762595e-07	0.0061857911385563	NA
interaction	529021	1110862	-4.50343087930353e-05	0.805300324290135	NA
interaction	529021	4414388	-7.3811900010041e-05	1.3198991748209	NA
interaction	529021	328438	8.1978034558692e-06	0.146592541518018	NA
interaction	529021	316489	9.09121092590168e-06	0.162568390701067	NA
interaction	529021	198910	-6.30798184944288e-05	1.12798885230326	NA
interaction	529021	4371419	1.12747292719064e-05	0.201613911310967	NA
