parameter_type	source_taxon	target_taxon	value	significance	MCMC_std
interaction	302439	319438	-1.29847144730964e-06	0.111853432210056	NA
interaction	302439	1809696	-2.97392171103582e-06	0.256180720178774	NA
interaction	302439	4385756	-8.98865397423661e-09	0.000774304125092688	NA
interaction	302439	4310872	2.48180749751425e-06	0.213788826282463	NA
interaction	302439	4407174	-4.01245048717114e-06	0.345642069752789	NA
interaction	302439	4459708	2.43784597412355e-06	0.210001875643987	NA
interaction	302439	310391	2.33168742455837e-06	0.20085712459697	NA
interaction	302439	177224	-3.14967302064635e-06	0.271320357816615	NA
interaction	302439	1073276	-1.01339017277469e-05	0.872958502303981	NA
interaction	302439	586030	1.97039589928433e-06	0.169734609570522	NA
interaction	302439	1106789	-8.4762310927245e-06	0.730162794023104	NA
interaction	302439	851715	-1.20690498344814e-05	1.03965678282569	NA
interaction	302439	328438	2.17439345507762e-06	0.187307446328095	NA
interaction	302439	316489	1.70819845462836e-05	1.47148295360655	NA
interaction	302439	198583	2.89684946362104e-05	2.49541532679236	NA
interaction	302439	3924208	1.09299306829916e-05	0.941530338032209	NA
interaction	302439	365868	2.67254652836878e-06	0.230219542030356	NA
interaction	574965	552961	-4.58242496576666e-06	0.394741032872187	NA
interaction	574965	682726	5.06572170654452e-07	0.0436373368603514	NA
interaction	574965	191922	-3.67272826247303e-08	0.0031637758580187	NA
interaction	574965	1111783	4.2896854903954e-07	0.0369523755178873	NA
interaction	574965	529021	8.81056650252369e-06	0.758963244870813	NA
interaction	574965	188634	-7.41732563103335e-06	0.638946148080265	NA
interaction	574965	181765	2.26229449248842e-06	0.194879451665289	NA
interaction	574965	593352	-1.81270520441916e-06	0.156150756429351	NA
interaction	574965	302439	-1.25010516210733e-06	0.107687044867202	NA
interaction	574965	574965	-5.90655675984217e-07	0.0508804908649107	NA
interaction	574965	319438	3.66896420725296e-07	0.0316053341093783	NA
interaction	574965	1809696	-4.06826877373045e-05	3.50450390293591	NA
interaction	574965	4385756	-1.78392748429267e-06	0.153671774874541	NA
interaction	574965	4310872	6.63431529262612e-07	0.0571495767104794	NA
interaction	574965	4407174	1.3401249962848e-06	0.115441568419177	NA
interaction	574965	4459708	6.28839870788856e-07	0.0541697686183228	NA
interaction	574965	310391	4.37290307224589e-07	0.0376692316466442	NA
interaction	574965	177224	-1.82337222433545e-05	1.57069639005909	NA
interaction	574965	1073276	-5.47101942120673e-06	0.471286681904156	NA
interaction	574965	586030	3.67272826247302e-08	0.0031637758580187	NA
interaction	574965	1106789	-6.32970508303733e-06	0.545255916009628	NA
interaction	574965	851715	-2.38305644783175e-06	0.205282174970092	NA
interaction	574965	328438	3.0304809744632e-07	0.0261052870237009	NA
interaction	574965	316489	2.33864912952208e-05	2.01456822492398	NA
interaction	574965	198583	-3.17406273893579e-06	0.273421346411291	NA
interaction	574965	3924208	9.55629409664981e-06	0.82320200119432	NA
interaction	574965	365868	9.03502377597751e-07	0.0778298530581054	NA
interaction	319438	552961	-8.49251191621996e-07	0.073156526305001	NA
interaction	319438	682726	9.83461178991544e-08	0.00847176952126854	NA
interaction	319438	191922	-7.73282287112679e-07	0.0666123833989623	NA
interaction	319438	1111783	9.73943413257407e-08	0.00838978121366731	NA
interaction	319438	529021	8.27482240013961e-07	0.071281296812648	NA
interaction	319438	188634	-1.40433871257309e-07	0.0120973091331514	NA
interaction	319438	181765	4.63373526937874e-07	0.0399161024993417	NA
interaction	319438	593352	-3.90544300616347e-07	0.0336424189723421	NA
interaction	319438	302439	3.74624567793181e-09	0.000322710551585073	NA
interaction	319438	574965	-9.26024237358614e-08	0.00797699398572611	NA
interaction	319438	319438	-4.55336710513344e-07	0.0392237919344938	NA
interaction	319438	1809696	-1.49898154942086e-06	0.12912585137676	NA
interaction	319438	4385756	-3.74624567793181e-09	0.000322710551585073	NA
interaction	319438	4310872	1.00423641093144e-07	0.00865073233190659	NA
interaction	319438	4407174	-6.41159084230337e-07	0.0552309750918366	NA
interaction	319438	4459708	9.96342452747267e-08	0.00858273189042963	NA
interaction	319438	310391	9.71263767802503e-08	0.00836669810761533	NA
interaction	319438	177224	-1.6361194306032e-06	0.140939236051519	NA
interaction	319438	1073276	-7.02672327562252e-07	0.0605298728129247	NA
interaction	319438	586030	8.02113330492695e-08	0.00690959583462078	NA
interaction	319438	1106789	-8.82179044165675e-07	0.075993010179905	NA
interaction	319438	851715	6.95143832265405e-08	0.00598813502442734	NA
interaction	319438	328438	9.58282333375461e-08	0.00825487293050551	NA
interaction	319438	316489	6.53165717956492e-07	0.0562652552019938	NA
interaction	319438	198583	-1.09497001281848e-05	0.943233325265642	NA
interaction	319438	3924208	5.7638560311483e-07	0.0496512327001389	NA
interaction	319438	365868	1.03584180403765e-07	0.00892298873789855	NA
interaction	1809696	552961	8.26780305601165e-07	0.0712208305055757	NA
interaction	1809696	682726	1.82285301914683e-07	0.0157024913430704	NA
interaction	1809696	191922	-4.39754113310511e-08	0.00378814697883311	NA
interaction	1809696	1111783	1.63354416219099e-07	0.0140717396278789	NA
interaction	1809696	529021	3.7825805197597e-06	0.325840521655404	NA
interaction	1809696	188634	-3.1126319422036e-06	0.268129550837249	NA
interaction	1809696	181765	3.37577105628736e-07	0.0290796982701049	NA
interaction	1809696	593352	-2.51346081729143e-07	0.0216515518860306	NA
interaction	1809696	302439	-2.44722073383019e-06	0.210809439839184	NA
interaction	1809696	574965	-1.72268699412553e-07	0.0148396372762609	NA
interaction	1809696	319438	5.52399216906279e-08	0.00475849880943746	NA
interaction	1809696	1809696	-8.39082821841109e-07	0.0722805986422636	NA
interaction	1809696	4385756	-1.56127185449066e-06	0.134491687052165	NA
interaction	1809696	4310872	2.19140839489509e-07	0.0188773153888608	NA
interaction	1809696	4407174	-1.14122639240485e-07	0.00983079675596003	NA
interaction	1809696	4459708	2.14536397417738e-07	0.0184806777498838	NA
interaction	1809696	310391	1.66459009296691e-07	0.0143391766917155	NA
interaction	1809696	177224	-9.81965551519524e-08	0.00845888582895481	NA
interaction	1809696	1073276	2.79655812995349e-07	0.0240902197625021	NA
interaction	1809696	586030	4.39754113310511e-08	0.00378814697883311	NA
interaction	1809696	1106789	-2.49023507093044e-07	0.0214514797587999	NA
interaction	1809696	851715	-2.73193584789313e-07	0.0235335479881113	NA
interaction	1809696	328438	1.28690243447822e-07	0.0110856849809144	NA
interaction	1809696	316489	-6.37612405191348e-07	0.0549254556872472	NA
interaction	1809696	198583	1.06258039765998e-05	0.915332137057404	NA
interaction	1809696	3924208	-6.0564043123562e-07	0.0521713134772754	NA
interaction	1809696	365868	2.85798045312725e-07	0.0246193263266499	NA
interaction	4385756	552961	-1.05279782283309e-06	0.0906905193419119	NA
interaction	4385756	682726	3.31900456363833e-09	0.000285906981422641	NA
interaction	4385756	191922	-5.83112934752853e-07	0.05023074111743	NA
interaction	4385756	1111783	1.00589085184083e-09	8.66498408110657e-05	NA
interaction	4385756	529021	1.17183450164867e-06	0.10094462320534	NA
interaction	4385756	188634	5.65363106166841e-07	0.048701728482921	NA
interaction	4385756	181765	3.99778961127103e-07	0.0344379146881416	NA
interaction	4385756	593352	-5.47299803584465e-07	0.0471457124495506	NA
interaction	4385756	302439	4.03328981622928e-07	0.0347437219338048	NA
interaction	4385756	574965	-2.21798639869391e-07	0.0191062646624355	NA
interaction	4385756	319438	-5.49369896152765e-07	0.0473240351683417	NA
interaction	4385756	1809696	-5.93234391770848e-07	0.0511026276027085	NA
interaction	4385756	4385756	4.2959352286243e-07	0.0370062122559045	NA
interaction	4385756	4310872	9.20719605167379e-09	0.000793129861688062	NA
interaction	4385756	4407174	-8.35904754630581e-07	0.0720068323411036	NA
interaction	4385756	4459708	8.52696569456424e-09	0.000734533193818451	NA
interaction	4385756	310391	2.95478372654651e-09	0.000254532128478782	NA
interaction	4385756	177224	-1.24500777356274e-06	0.107247943641524	NA
interaction	4385756	1073276	-1.40056785039397e-06	0.120648260255714	NA
interaction	4385756	586030	-1.83913244388527e-08	0.00158427261965338	NA
interaction	4385756	1106789	-1.07271299294985e-06	0.092406059668365	NA
interaction	4385756	851715	-9.04857301488587e-07	0.0779465694386522	NA
interaction	4385756	328438	-2.95478372654651e-09	0.000254532128478782	NA
interaction	4385756	316489	8.26818451930368e-07	0.0712241165214958	NA
interaction	4385756	198583	5.91292495759866e-06	0.509353480415958	NA
interaction	4385756	3924208	6.71248555122644e-07	0.0578229539910742	NA
interaction	4385756	365868	1.91829186294746e-08	0.0016524624341634	NA
interaction	4310872	552961	-9.77291342289468e-07	0.0841862107408993	NA
interaction	4310872	682726	8.69294050603836e-08	0.00748830660553097	NA
interaction	4310872	191922	-1.25521232373191e-08	0.00108126987969335	NA
interaction	4310872	1111783	8.29741770439722e-08	0.00714759381610027	NA
interaction	4310872	529021	3.35096677106443e-07	0.0288660282320421	NA
interaction	4310872	188634	-1.67200436922797e-06	0.144030450385222	NA
interaction	4310872	181765	1.76972804167228e-07	0.0152448600968136	NA
interaction	4310872	593352	-1.25391264818017e-07	0.0108015030812693	NA
interaction	4310872	302439	-1.34614109668524e-06	0.115959809678701	NA
interaction	4310872	574965	5.5036919513702e-09	0.000474101171699325	NA
interaction	4310872	319438	-5.50369195137021e-09	0.000474101171699326	NA
interaction	4310872	1809696	-1.10368943257463e-06	0.0950744441729745	NA
interaction	4310872	4385756	-5.53966129746247e-07	0.0477199657093908	NA
interaction	4310872	4310872	9.47612052669349e-08	0.00816295658362732	NA
interaction	4310872	4407174	-1.36675626651606e-06	0.117735649652655	NA
interaction	4310872	4459708	9.34972950500266e-08	0.00805408033836258	NA
interaction	4310872	310391	8.82433731138737e-08	0.00760149495241511	NA
interaction	4310872	177224	-1.28082251741124e-06	0.110333111229521	NA
interaction	4310872	1073276	-9.43092814188543e-07	0.0812402678381531	NA
interaction	4310872	586030	6.71755538823173e-08	0.0057866626778101	NA
interaction	4310872	1106789	-4.62956176489729e-07	0.0398801509347878	NA
interaction	4310872	851715	-5.82294025412301e-07	0.0501601983106556	NA
interaction	4310872	328438	7.61606507104781e-08	0.00656066038184265	NA
interaction	4310872	316489	9.82244446081082e-07	0.0846128829332933	NA
interaction	4310872	198583	1.07770517272012e-07	0.00928360979589033	NA
interaction	4310872	3924208	6.94631928065491e-07	0.0598372535936757	NA
interaction	4310872	365868	1.0833472155275e-07	0.00933221170038267	NA
interaction	4407174	552961	-1.30559646281136e-06	0.112467198065338	NA
interaction	4407174	682726	2.91439349749835e-06	0.251052817665943	NA
interaction	4407174	191922	-1.28386254883432e-07	0.0110594986798216	NA
interaction	4407174	1111783	2.85667517628653e-06	0.246080823601445	NA
interaction	4407174	529021	-1.71352645185565e-07	0.0147607261769129	NA
interaction	4407174	188634	-1.07199751169483e-05	0.923444264039431	NA
interaction	4407174	181765	3.09963440410613e-06	0.267009911857512	NA
interaction	4407174	593352	-6.30033739718641e-07	0.0542726113398027	NA
interaction	4407174	302439	-6.12588042054826e-06	0.527697972694281	NA
interaction	4407174	574965	1.04499076639249e-06	0.0900180008509219	NA
interaction	4407174	319438	1.28386254883432e-07	0.0110594986798216	NA
