parameter_type	source_taxon	target_taxon	value	significance	MCMC_std
interaction	1136492	367104	1.67199767442409e-05	0.0856105098568202	NA
interaction	1136492	4479888	-1.21596557550143e-06	0.00622605129656509	NA
interaction	1136492	105725	-2.1956564862022e-06	0.0112423165492111	NA
interaction	1136492	4444095	-3.02299877061203e-05	0.154785183022326	NA
interaction	1136492	1136492	-4.12562571271987e-06	0.0211242471294711	NA
interaction	1136492	367517	-2.44890429941001e-06	0.0125390094059349	NA
interaction	1136492	182497	-1.20783082918725e-06	0.00618439933794301	NA
interaction	1136492	577562	2.2943294851091e-05	0.117475472606372	NA
interaction	1136492	180045	0	0	NA
interaction	1136492	4348111	3.78765568865344e-06	0.0193937551246533	NA
interaction	1136492	3257594	3.58870760464266e-06	0.0183750906152623	NA
interaction	1136492	4257777	3.78350205817982e-05	0.193724874860649	NA
interaction	1136492	340642	4.91904279448177e-07	0.00251867432643502	NA
interaction	1136492	271563	-6.49492572040932e-06	0.0332556624277566	NA
interaction	1136492	368105	4.72237535102403e-05	0.241797562114254	NA
interaction	1136492	536212	-1.31609469802598e-06	0.00673873772920589	NA
interaction	1136492	581021	4.7331952375905e-05	0.242351567672824	NA
interaction	1136492	938834	9.46551508668376e-06	0.04846583132405	NA
interaction	1136492	1021808	-1.43564268446879e-06	0.00735085365665481	NA
interaction	1136492	643390	-5.0544033322225e-07	0.00258798234538587	NA
interaction	1136492	3700151	-5.15699802480156e-07	0.00264051342287868	NA
interaction	1136492	1110862	2.82696083232996e-05	0.144747544750258	NA
interaction	367517	367104	-6.36754580617502e-06	0.0326034450491126	NA
interaction	367517	4479888	-8.97588757571379e-06	0.0459588146280786	NA
interaction	367517	105725	0	0	NA
interaction	367517	4444095	2.73128127357e-05	0.139848509342725	NA
interaction	367517	1136492	4.43704083502851e-07	0.00227187713208489	NA
interaction	367517	367517	-1.25502974603024e-05	0.0642606973003912	NA
interaction	367517	182497	-8.88724116522856e-06	0.045504922585362	NA
interaction	367517	577562	1.99101108959522e-06	0.0101944803583259	NA
interaction	367517	180045	1.35466830949358e-05	0.0693624437621111	NA
interaction	367517	4348111	-7.6952757619882e-06	0.0394017582410548	NA
interaction	367517	3257594	-1.88377562397182e-05	0.0964540765163595	NA
interaction	367517	4257777	-2.29576864266188e-06	0.0117549161113087	NA
interaction	367517	340642	1.83964615324786e-05	0.0941945360001379	NA
interaction	367517	271563	-1.0007584700467e-05	0.0512413648504263	NA
interaction	367517	368105	3.44327507790453e-05	0.176304392946135	NA
interaction	367517	536212	3.98479142185685e-07	0.00204031399395188	NA
interaction	367517	581021	-3.19234489173155e-05	0.163456132744975	NA
interaction	367517	938834	2.04540044951835e-05	0.104729676376464	NA
interaction	367517	1021808	1.66782310004032e-07	0.000853967610897633	NA
interaction	367517	643390	-1.00578110784489e-05	0.051498536609279	NA
interaction	367517	3700151	-1.01013171917986e-05	0.0517212989134813	NA
interaction	367517	1110862	2.35179363634093e-05	0.120417782491547	NA
interaction	182497	367104	-6.04689380450393e-06	0.0309616256991469	NA
interaction	182497	4479888	-7.97810631789506e-06	0.0408499222226593	NA
interaction	182497	105725	1.00545122358554e-05	0.0514816457008354	NA
interaction	182497	4444095	8.01857070298994e-06	0.0410571101088631	NA
interaction	182497	1136492	-6.04690836006365e-07	0.00309617002272941	NA
interaction	182497	367517	2.20153747411256e-07	0.00112724286947702	NA
interaction	182497	182497	6.41777043522486e-07	0.00328606078529908	NA
interaction	182497	577562	6.88049961664981e-06	0.0352298982983895	NA
interaction	182497	180045	-9.95398094644871e-07	0.00509669000720392	NA
interaction	182497	4348111	0	0	NA
interaction	182497	3257594	-3.78421904059276e-06	0.019376158617363	NA
interaction	182497	4257777	7.64276130132704e-06	0.0391328709201674	NA
interaction	182497	340642	-3.92800308068323e-05	0.201123692694298	NA
interaction	182497	271563	-0.000119954045039596	0.614195050167459	NA
interaction	182497	368105	4.87802230145721e-06	0.0249767079648919	NA
interaction	182497	536212	-0.000319602603130494	1.63644616401712	NA
interaction	182497	581021	-4.7057094494177e-05	0.240944225799517	NA
interaction	182497	938834	1.01127010010064e-06	0.00517795868958929	NA
interaction	182497	1021808	9.04735572170115e-07	0.00463247496117267	NA
